Name	Rank	Superkingdom	Kingdom	Phylum	Class	Order	Family	Genus	Species	Intensity 10_18	Intensity 10_9	Intensity 11_18	Intensity 11_9	Intensity 12_18	Intensity 12_9	Intensity 13_18	Intensity 13_9	Intensity 14_18	Intensity 14_9	Intensity 15_18	Intensity 15_9	Intensity 16_18	Intensity 16_9	Intensity 17_18	Intensity 17_9	Intensity 18_18	Intensity 18_9	Intensity 9_18	Intensity 9_9
Helicobacter_D	Genus	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_D		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4034E7	0.0	0.0	0.0	0.0	0.0	1255700.0	740690.0	0.0	0.0
Bulleidia	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Bulleidia		4.1353451590793653E9	2.979391416666667E9	3.6916417241269846E9	3.095956413968254E9	2.318279324444445E9	2.7754075055555553E9	2.5986167795238094E9	5.080045845555555E9	4.23020573E9	3.912078092222222E9	1.9728466248571432E9	1.861300254222222E9	2.8813860382222223E9	2.1077613657936509E9	2.117494802222222E9	1.1217451611111112E9	2.482858088888889E9	1.6025668726666667E9	5.635058578809525E9	2.0630148622222223E9
Helicobacter_F	Genus	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_F		327785.0	8352550.0	9948200.0	272595.0	3737700.0	0.0	474855.0	2327150.0	183200.0	548500.0	8687900.0	3346100.0	211905.0	7190850.0	9988600.0	5663500.0	326845.0	773250.0	3370100.0	3102450.0
SFHR01	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	SFHR01		4.17138E7	1.244041E8	8.30759E7	5.194462E7	7.55147E7	1.9186E7	8.9879638E8	2.4049803E8	6.3204663E8	6.462092E7	1.8042927E8	3.19655E7	9.471252E7	7.908398E7	1.7740593E8	4.48257E7	7.486231E7	5.158701E7	8.85308E7	2.19044E7
CAG-590	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-590		2.7670714523809526E7	2.7647775E7	7.44865469047619E7	9449937.857142856	2.827265E7	4759745.0	5.5458956190476194E7	2.3510375E7	2.146561533333333E8	2.981941E7	6.340067619047619E7	9219385.0	4.555476333333333E7	2.280782857142857E7	3.893559833333333E7	1818400.0	1.1041879333333333E8	5448150.0	3.2189995476190474E7	1.291876E7
Turicibacter	Genus	Bacteria		Firmicutes	Bacilli	Haloplasmatales_A	Turicibacteraceae	Turicibacter		3.392442816666667E8	8.392051694444444E8	7.581218883333334E8	1.12260051E9	3.846993533333333E8	2.635934E8	4.336019002222222E8	4.308088872222222E8	4.954518138888889E8	4.728636083333333E9	5.316035255555555E8	2.6136359444444445E8	3.8933974999999994E8	5.5522481E8	3.148644088888889E8	2.6002148055555555E8	4.798172294444444E8	5.07748067E8	3.4438534000000006E8	1.40427666E8
Enterococcus_J	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus_J		0.0	0.0	0.0	0.0	4460800.0	5993400.0	0.0	0.0	7796500.0	0.0	0.0	4.0015E7	0.0	7663900.0	0.0	0.0	0.0	0.0	0.0	0.0
CAG-475	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-917	CAG-475		3.212165E7	1242550.0	5310750.0	0.0	5150450.0	190050.0	1280200.0	0.0	1.112865E7	0.0	1887500.0	0.0	0.0	3431350.0	682150.0	0.0	910200.0	0.0	6306650.0	0.0
CAG-353	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-353		0.0	2593400.0	0.0	0.0	0.0	8.111E9	0.0	3.0253E7	0.0	7.8843E9	6620700.0	4833800.0	0.0	3467800.0	0.0	0.0	0.0	1399600.0	2.6609E7	7463200.0
UBA1740	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	CAG-272	UBA1740		1386450.0	1.6851E7	1.02906E7	0.0	1519500.0	0.0	3324400.0	1115200.0	6020600.0	0.0	252830.0	2198980.0	7352500.0	0.0	2154930.0	0.0	9905500.0	1707100.0	3489500.0	0.0
Enterosoma	Genus	Bacteria		Firmicutes	Bacilli	RFN20	CAG-288	Enterosoma		3416600.0	0.0	2462600.0	1033500.0	1.3265E7	1157500.0	4267700.0	0.0	2254600.0	1174800.0	5433600.0	1043400.0	3323700.0	0.0	1.0766E7	0.0	608850.0	0.0	3044400.0	952460.0
Phil1	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-138	Phil1		3.12246E7	3.13991E7	1.219329E8	0.0	3.04495E7	495740.0	4.94959E7	2.48208E7	4.27837E7	6801100.0	7.49328E7	2976110.0	3.22588E7	3.93621E7	2.125013E7	1.51092E7	3.91076E7	1.15639E7	3.31974E7	9403800.0
CAG-917	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	CAG-917	CAG-917		2.289753125E7	8379600.0	6.648475E7	2.029691E8	1.154654125E7	0.0	2.60400875E7	4891900.0	8.34494625E7	7121470.0	5.344641875E7	7170020.0	4.74016575E7	2131800.0	1.973216125E7	2.02507E7	1.210735625E7	1200500.0	3.3848915E7	1282000.0
Fimisoma	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Fimisoma		0.0	0.0	4996000.0	1052200.0	0.0	0.0	0.0	4.3627E7	4888000.0	0.0	2647600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F23-B02	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	F23-B02		6077700.0	831666.6666666666	2.24675E7	2436300.0	0.0	0.0	0.0	7633600.0	365766.6666666667	0.0	3.419543333333333E7	218040.0	0.0	0.0	1.47635E7	0.0	3243100.0	0.0	4.068217E7	0.0
UMGS1933	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	UMGS1933		0.0	0.0	0.0	0.0	0.0	319070.0	440540.0	0.0	0.0	0.0	0.0	0.0	2870775.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAG-238	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	CAG-238		1.0538733333333334E7	0.0	1.1631533333333334E7	5006400.0	2322333.3333333335	6144500.0	5.3823733333333336E7	0.0	1.14533E7	0.0	2623300.0	0.0	5991000.0	0.0	1918800.0	0.0	0.0	0.0	2.4968333333333332E7	6601800.0
CAG-115	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	CAG-115		7.254722714285715E7	2.19965E7	4.5699922285714287E8	2.026952E7	5.482145E7	1.031624E7	6.3351751428571425E7	8.34575E7	1.0207881085714285E8	2.530008E7	7.297175642857143E7	1.79427E7	1.763530642857143E8	1.94703E7	4.3641328571428575E7	1.37892E7	2.7946E7	8395640.0	5.0857926571428575E7	1.564781E7
Campylobacter	Genus	Bacteria		Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter		1.96822862E9	1.07950935E9	2.74315101E9	1.19763985E9	1.30434271E9	6.5591353E8	1.4504712E9	2.94077967E9	1.423205081E10	1.224257E9	1.47791699E9	1.072365019E9	1.593797539E10	2.15215542E9	8.9163988E8	1.5590603E9	1.04230866E9	4.9007441E8	6.0887361E9	1.217790818E9
Coprovivens	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	Coprovivens		0.0	8573900.0	0.0	0.0	0.0	0.0	2.64804E7	0.0	1112600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_A	Genus	Bacteria		Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella_A		9.2807854E7	0.0	7060910.0	19234.6	174160.0	0.0	1.852165E8	0.0	2.0570122E7	0.0	9.0656774E7	0.0	9.1625254E7	3378938.0	9.866848E7	0.0	6105602.0	45342.0	1.04744064E8	0.0
Frisingicoccus	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus		3.1154903134199135E7	4893690.363636363	2.9004049766233765E7	188704.0	8106058.138528138	4328500.0	3.406063466666667E7	2.0327E7	7.750275172294372E7	0.0	2.3690016909090906E7	5209764.0	2.0073665333333336E7	1010020.0	1.8569576E7	1.197015E7	2.8144149523809522E7	4282400.0	7.19820349090909E7	128704.0
Ruminococcus_F	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_F		1.1817586666666666E7	0.0	3.3497072222222224E7	1624700.0	160700.0	0.0	1.2305168888888888E7	0.0	1.6113466666666666E7	0.0	1.2861622222222222E7	3092550.0	3716880.0	0.0	6106633.333333333	0.0	8381000.0	0.0	1.569784E7	0.0
Holdemanella	Genus	Bacteria		Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Holdemanella		4.526416388888889E8	3.734490744444444E8	4.704083688888889E8	9.961936527777778E8	8.815298344444444E8	3.673354888888889E7	4.106377455555556E8	2.407764677777778E8	1.756334288888889E8	1.6435500555555555E8	6.826569822222222E8	4.9754023333333336E7	7.687283588888888E8	1.4444889555555555E8	7.041542544444444E8	1.115222E8	1.051758246E9	1.0237123E8	6.883847066666666E8	2.2289828555555555E8
Ruminococcus_E	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Ruminococcus_E		2.298388899228431E8	1.92335207E9	2.568644508791209E8	6.708518E7	2.6351193516483518E8	6019425.714285715	3.014276617730496E8	5.888899E8	4.174716500370197E8	8.275126E7	3.4255881595238096E8	2.765783142857143E7	2.7632193872574234E8	2.8046661571428573E8	2.3436452298885512E8	5.215529E8	4.0277676357142854E8	2.225599142857143E7	2.2254001286259842E8	8039027.142857143
Anaerobiospirillum	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Anaerobiospirillum		1251182.0	274960.0	4439733.333333334	0.0	0.0	0.0	5750166.666666667	7574200.0	2372436.6666666665	180525.0	4.07684E7	0.0	2560033.333333333	251460.0	1147533.3333333335	0.0	0.0	0.0	545580.0	0.0
UBA6984	Genus	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	UBA6984		3.8351E7	0.0	2.75473E7	1.1871E7	3954000.0	0.0	3.04058E7	2.4108E7	1.2530405E8	0.0	1.731E7	2565700.0	6.0113E7	9687900.0	5.102895E7	6562100.0	2.0922E7	0.0	2.4916E7	0.0
Cryptobacteroides	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	UBA932	Cryptobacteroides		2.1721819E8	1.449727E8	1.2055237E9	8.3183756E8	7.2714E8	3.657867E7	5.4804377E8	3.35533845E9	5.5237556E8	1.46937041E9	5.9510485E8	5.7178895E7	2.2604417E8	9.852679E8	3.2565878E8	8.19769E7	2.3367028E9	8.2143134E8	5.141018E8	9.224054E8
Succiniclasticum	Genus	Bacteria		Firmicutes_C	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succiniclasticum		3.072307E7	8.4696E7	1.2363914E8	1.6176E7	1.416648E7	1681700.0	7.476785E7	1.2947E7	2.1977426E8	4.4127E8	1.2202164E8	4.91581E7	9.7970963E8	2.214485E8	5.056959E7	5.29089E7	3.0685715E8	5.8626103E7	2.927885E7	7.1403E7
UBA5893	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	UBA1242	UBA5893		1.052775E7	1.434902E8	1.53515E7	1.03351E7	5.89792E7	1.800781E7	1.2533E7	6.73509E7	2.30273E7	1.375333E8	1.096752E8	8.94295E7	6.57852E7	7.77392E7	1.80662E7	2.74115E7	3.46716E7	8.147796E7	4671000.0	1.77515E7
SIG427	Genus	Bacteria		Firmicutes_A	Clostridia	UBA1212	SIG427	SIG427		7.631121E7	2.06101E7	4.45742E7	1.42E7	1.04635E7	1.455E7	4.66353E7	3.353815E7	3.596085E7	3.363505E7	4.71606E7	2138330.0	2.8972E7	3.58855E7	4.095516E7	3.15985E7	1.87194E7	1.2432E7	4.36079E7	6520500.0
Streptococcus	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus		1.2312722344666666E10	2.046344137E10	1.8254143312666668E10	4.427903228E10	3.918689409666667E10	3.613047596E10	1.4813035435666668E10	4.466667747E10	1.9280149222333332E10	5.215156443E10	1.8512461994333332E10	1.3011922945999998E11	2.33118218E10	5.830019186999999E10	1.3257214693333334E10	2.706574404E10	1.216075146E10	1.599891149E10	1.2474126913333332E10	2.012802694E10
Oribacterium	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Oribacterium		3.2383480428571427E8	1.2587323E8	2.415352361904762E8	2.2133097666666666E8	5.911705657142857E8	2.5888350666666666E8	2.917862333333334E8	2.323466E8	2.287066619047619E8	1.274899E8	8.232669233333334E8	8.25041E7	3.420879233333333E8	1.884988E8	6.019953566666666E8	8.4748E7	3.2524355285714287E8	5.37597E7	4.6874392E8	2.2151677333333334E8
Paracoccus	Genus	Bacteria		Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus		3974300.0	6.5402E8	0.0	452350.0	2220800.0	161540.0	1607100.0	1.8822E8	0.0	2.8309E7	644690.0	0.0	9066600.0	0.0	1.20004E7	0.0	4070500.0	2761400.0	3550200.0	2.21E8
Ruminococcus_D	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_D		2.1933953846153848E7	1.3461E7	1.1126693076923076E7	0.0	2.052127E7	0.0	3.3339169230769232E7	1.2083E7	6.165054615384615E7	0.0	2.0649724615384614E8	0.0	2.1662326923076924E7	2448500.0	1.027143423076923E8	0.0	1.9516000384615384E7	0.0	2.7186563076923076E7	1.4957E8
RGIG9608	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	RGIG9608		2.44116E7	4752400.0	4.52781E7	3135900.0	3.4375E7	2906800.0	1.362078E7	0.0	5775200.0	0.0	2.36335E7	4786700.0	1.3038E7	6230200.0	5.017658E7	0.0	6.550512E7	3216500.0	1.65824E7	8802100.0
SFRY01	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	SFRY01		1.628925E8	2.696075E7	1.972675E8	3.033745E7	1.1100983E8	2.65014E7	3.30621E8	2.92849E7	3.895377E8	758510.0	2.0803527E8	1.90777E7	1.2022411E8	1.520079E7	1.3346964E8	1.083766E7	1.5927991E8	1.68787E7	1.7634E8	1.842543E7
Ligilactobacillus	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus		2.2626344306666666E8	1.01899025E9	3.0363847E8	4.4833158E8	4.787097716666666E8	6.13088787E9	2.5689729533333334E8	8.765761E8	3.3140702E8	1.11809035E9	4.539026273333333E8	6.4110521E8	1.828544866666667E8	1.33531214E9	1.5908076E8	2.6744935E9	5.08133868E8	4.0976554E8	4.992827226666667E8	3.1183561E8
HGM11367	Genus	Bacteria		Firmicutes_A	Clostridia	Christensenellales	UBA1242	HGM11367		1.2429E7	8473900.0	7528800.0	8351300.0	1.0587E7	1.7619E7	0.0	4.0843E7	4398100.0	4.1242E7	8798400.0	1.2949E7	5527100.0	1.42E7	6805000.0	7.3501E7	5652300.0	1.8986E7	1.473E7	1.057E7
RGIG4034	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	RGIG4034		1.0111515833333332E7	9646900.0	3.4437643333333336E7	8450900.0	8694130.0	121060.0	1.8391661666666664E7	0.0	1.9462233333333332E7	0.0	1.1924531666666666E7	0.0	1.74804375E7	2985000.0	2.1537295833333336E7	0.0	8314673.333333333	2388000.0	6.76988275E7	2600987.5
Schaedlerella	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Schaedlerella		3.14918E7	0.0	2.892793E7	0.0	3327800.0	0.0	1.3788839E8	0.0	4.993239E7	0.0	0.0	0.0	2458320.0	0.0	0.0	0.0	2629000.0	0.0	4.01299E7	0.0
CAG-492	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-492		7926800.0	3.39093E7	4.28121E7	2.6361E7	1.853127E7	1.24086E8	3.54467E7	7.8027E7	3.95568E7	4.02917E7	5.72257E7	1.08236E8	2.69186E7	2.13612E7	1.84612E7	3.06732E7	1.49501E7	1.66087E7	5.00486E7	2.44828E7
Paraeggerthella	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Paraeggerthella		1.6596066666666666E7	0.0	515980.0	1913600.0	365490.0	0.0	9186360.0	0.0	4.1841266666666664E7	0.0	6539000.0	0.0	7334100.0	0.0	2919900.0	0.0	6555600.0	0.0	3.0049433333333332E7	0.0
Limivicinus	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Limivicinus		2.879599895833333E8	6.5692066666666664E7	2.712581966666667E8	6.155736E7	7.309140125E7	2.942777E7	1.0347094748333334E9	4.734E7	3.787373191666666E8	8.750391333333333E7	2.3104188875E8	4.844522E7	3.514617575E8	3.2785E7	7.822723125E7	6.5396E7	7.070477825E7	4.855169E7	3.266613316666667E8	6819500.0
KLE1615	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	KLE1615		2.6203047692451878E9	2.954541462777778E9	2.35499695E9	7.118511671428571E8	6.336356790476191E8	4.7086875571428573E8	2.7533423747095575E9	3.1401519672222223E9	2.424071196035799E9	8.190399466666667E8	1.3179061730079365E9	2.538349211111111E8	2.473146411985815E9	3.8250418E8	9.381655044967916E8	4.593926805555556E8	1.593363578015873E9	1.94194335E8	2.4008653132472143E9	1.4291206083333335E9
Zag111	Genus	Bacteria		Cyanobacteria	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	Zag111		523040.0	0.0	0.0	0.0	136730.0	0.0	127420.0	0.0	3999000.0	0.0	1.140859E7	0.0	3622210.0	0.0	4366310.0	0.0	1579000.0	0.0	4936200.0	0.0
Coprococcus_A	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus_A		2.150044465388045E9	6.330277074444444E8	1.0400788867619048E9	1.645811668E9	2.308958343047619E9	4.340718273809524E8	1.78478625961432E9	1.1858719672222223E9	4.0720999651310368E9	1.8979758966666665E9	1.583060522888889E9	5.910828857777778E8	2.7247290669381967E9	3.778386185714286E8	8.501128531634582E8	1.0952222105555556E9	1.3748612053968253E9	4.8640025E8	5.977210422056738E9	3.35741908E8
QAMX01	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	QAMX01	QAMX01		3.7081966666666664E7	7.7698E7	4.7605122222222224E7	9.4055E8	4.0378E7	6.1142E7	3.1388988888888888E7	5.8327E8	3.8142266666666664E7	1.2539E9	8.552532222222222E7	2.5969E8	5.9471E7	4.9526E8	3.5660233333333336E7	6.0594E8	2.2364E7	1.2745E8	2.4426E7	1.3631E8
Corynebacterium	Genus	Bacteria		Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium		1.3187513333333332E7	3.52393E7	2.61856E7	1.40766E7	4555670.0	6928400.0	3.50441E7	3.63594E7	5.98112E7	1.5899E7	5.048436E7	2.1489466666666664E7	1.620416E7	1.569674E7	6.994221333333333E7	5624500.0	2.40239E7	1457300.0	1.67391E7	9603500.0
Actinobacillus_A	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Actinobacillus_A		3.397690666666667E7	1.55496602E9	3.165522166666666E8	3.5327959E8	3.2845738333333336E7	7.5712E7	8.34223E7	5.235214E8	8.722137E7	6.713844E7	3.04324759E8	3.2520474E7	1.008623E8	6.7777648E8	1.2846815E8	3.518073E8	1.1067543E8	8.3346475E7	2.907041E7	3.0218116E8
Bilifractor	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bilifractor		3.869335210860807E8	5.337143444444445E7	3.994194975E8	6.49883097E7	1.3864568642857143E8	6.1206478333333336E7	4.9042892174603176E8	1.821249722222222E8	4.7383286622222227E8	1.9050778E8	3.58749431031746E8	8.095295049572651E7	3.675757238333334E8	1.47037691E8	2.6574917996031746E8	2.7334560555555556E7	1.511318693968254E8	1.84560834E8	3.956275462142857E8	6.8578915E7
JAAZCI01	Genus	Bacteria		Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Wohlfahrtiimonadaceae	JAAZCI01		4988650.0	0.0	1590900.0	0.0	2346000.0	0.0	0.0	0.0	0.0	0.0	4041800.0	0.0	0.0	0.0	0.0	0.0	1967000.0	0.0	1.10544E7	0.0
Lactobacillus	Genus	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus		1.4710494751466665E10	4.048825967E10	1.707158481466667E10	4.931323057E10	3.286183945E10	7.1552614462E10	1.9353476809E10	9.109290191E10	2.1255174742E10	4.7526529557E10	2.1285770018E10	3.8128564675E10	1.5546475623E10	5.0962006245333336E10	1.6729022256333332E10	3.820217451E10	7.6402364042E10	9.938565157333334E10	3.0605764861666664E10	4.1627097370666664E10
Terrisporobacter	Genus	Bacteria		Firmicutes_A	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Terrisporobacter		5.6687790725E8	5.29420306E9	1.83940774E9	7.44135561E9	1.19078755925E9	3.217506645E9	1.1021805208333333E9	1.158006625E10	2.2299871925E9	7.6887868E9	2.36019353875E9	3.714791132E9	1.3822315615E9	1.696580525E9	6.2356064125E8	6.1985339E9	1.10718398125E9	1.80417712E9	1.2411301683333333E9	2.907546185E9
Phocaeicola	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola		7.29857E7	2906000.0	1.3863779E8	0.0	1.386093E8	0.0	1.3624156E8	1702000.0	1.401871E8	2255600.0	8.29649E7	0.0	2.241821E8	278320.0	6.271321E7	0.0	1.1696292E8	0.0	8.135066E7	0.0
Bifidobacterium	Genus	Bacteria		Actinobacteriota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium		2.469474211E9	8.580155905E9	3.43172087E9	1.22013113E10	2.5771614269999995E9	9.86833472E9	2.594000908E9	2.6408552740000004E10	1.8126829799999998E9	1.250447449E10	2.6533772399999995E9	4.179299334E9	2.52479701E9	7.384430275E9	1.7797030925E9	1.04686261E9	4.338206025E9	1.5708007855E10	2.221831145E9	7.80927301E9
RUG705	Genus	Bacteria		Firmicutes	Bacilli	RF39	UBA660	RUG705		5881700.0	0.0	1496600.0	0.0	0.0	0.0	1955900.0	0.0	0.0	0.0	3563600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2992E7	0.0
CAG-245	Genus	Bacteria		Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-245		320815.0	4.37818E7	1.07925E7	6952600.0	0.0	1707500.0	661700.0	1.96686E7	2481280.0	2660000.0	3.01862E7	3965650.0	2793450.0	1.3003E7	1071850.0	6515000.0	543280.0	947600.0	575700.0	5000900.0
ER4	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	ER4		1.0685866666666666E7	0.0	6.1087122222222224E7	8649700.0	2611800.0	0.0	7.99509888888889E7	1.5578E7	5.817906666666667E7	0.0	8.090492222222222E7	0.0	3.58891E7	0.0	1.6749733333333332E7	3950100.0	6582590.0	1662900.0	1.08733E7	0.0
CAG-485	Genus	Bacteria		Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	CAG-485		1.1453E7	622600.0	1.90874E7	1.288E7	1603240.0	1.6337E7	3.834431E7	0.0	9.6761E7	0.0	1.11962E8	97975.0	1.486637E7	0.0	1.31223E7	0.0	3.25977E7	0.0	3.238675E7	0.0
CAG-41	Genus	Bacteria		Firmicutes_A	Clostridia	UBA1381	UBA1381	CAG-41		1530850.0	0.0	1.22153E7	1589350.0	7600920.0	0.0	5.6887533333333336E7	0.0	6181800.0	0.0	1228750.0	0.0	729450.0	0.0	8072490.0	0.0	1590500.0	1317500.0	3403960.0	0.0
UMGS1491	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1491		3.1907166666666668E7	2.0737E7	9.100633333333333E7	1.0830633333333334E7	5036732.333333334	1.3780283333333334E7	4.144353333333333E7	6.3285E7	4.8831133333333336E7	1.5935853333333334E7	2.1492033333333332E7	7760670.0	1.7395433333333332E7	1.6480033333333334E7	1.7803633333333332E7	6267400.0	1.9259866666666664E7	1551000.0	2.4815966666666668E7	1.1003466666666666E7
Faecousia	Genus	Bacteria		Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	Faecousia		1.7221684974276558E10	5.72478184E9	1.297584113116728E10	1.3175600918571428E10	5.206960361E9	4.374751714333334E9	1.7224685118152622E10	1.712113714E10	2.217606306912821E10	9.775368146E9	8.568939701088524E9	2.7136309145897436E9	1.0829137149102564E10	4.651638486714285E9	3.74983000275641E9	5.467627266666667E9	3.5864958853205132E9	3.0942806599999995E9	1.1060676730120878E10	5.062196026E9
CAG-45	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-45		5.2122255761248684E8	1.9068612282828283E7	6.213761127998669E8	8.380309685714285E7	7.297721484848484E7	1.535553E7	3.5121302963873947E8	4.155943111111111E7	6.864872916672784E8	2.7307375E7	1.8757464794028196E8	4.704918127350428E7	3.538667575755592E8	3.178064357142857E7	1.445689009790871E8	5.540504444444444E7	5.6585875940170944E7	1.74391E7	3.91183261428033E8	2.4210854E7
Berryella	Genus	Bacteria		Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Berryella		7561750.0	0.0	9224800.0	7.715375E7	4131400.0	2.5155E7	1.5399E7	1.0193E7	2.0473E7	1.27857E7	2224100.0	6167000.0	2402000.0	1265150.0	8263500.0	2.16953E7	5822800.0	0.0	4618050.0	5418450.0
Ornithospirochaeta	Genus	Bacteria		Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae	Ornithospirochaeta		1925500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6015390.0	0.0
JAEDLN01	Genus	Bacteria		Verrucomicrobiota	Kiritimatiellae	RFP12	UBA3636	JAEDLN01		2338400.0	5.4893E7	3.901E7	0.0	2219400.0	0.0	3.0786E7	7.1666E7	7774000.0	0.0	3.8942E7	2915800.0	0.0	2.7285E7	1.2611E7	6251200.0	2639900.0	6264600.0	7823900.0	1.59361E7
CAG-127	Genus	Bacteria		Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CAG-127		8.9154834E7	9.9545544E7	3.199973126666667E8	1.40239604E8	1.0690258666666667E8	9627800.0	3.652651396666667E8	2.54844E7	4.67494601E8	1.9787572E8	8.545494766666667E7	1.33119894E8	1.4023282533333334E8	1.6002307E8	1.4872406933333334E8	4.60215E7	1.2620275E8	6.940451E7	1.08899524E8	2.1096474E7
